player_id,aces_per_svpt,df_rate,first_serve_in_pct,first_serve_won_pct,second_serve_won_pct,bp_faced_per_match,bp_saved_pct,return_points_won_pct,bp_converted_pct,win_rate,avg_rank,matches_played,rank_band,aces_per_svpt_zscore,df_rate_zscore,first_serve_in_pct_zscore,first_serve_won_pct_zscore,second_serve_won_pct_zscore,bp_faced_per_match_zscore,bp_saved_pct_zscore,return_points_won_pct_zscore,bp_converted_pct_zscore
105902,0.09101566276656393,0.02824670723711224,0.5687149679169441,0.7243322170417631,0.5258114670938542,6.782608695652174,0.5980911048608817,0.32617909989072963,0.4265180532654581,0.3804347826086957,123.15217391304348,92,low,-0.01052093062100454,-0.933169362026646,-1.2405104941724168,0.1481226473733333,1.004772536250783,-0.06934155612800498,0.17331710210906123,-0.5318011523304365,0.5730174057796602
105916,0.052629717620530696,0.03810097255736544,0.5918830750309836,0.697477432415215,0.5094230380918265,7.478494623655914,0.5778169029303764,0.37450965290367744,0.4231390711877823,0.45698924731182794,54.18279569892473,186,high,-0.9587513087957482,0.0020846619815308425,-0.7452423239020882,-0.9144960819744973,0.1731001121927549,1.0531307366173583,-0.3381170814319884,1.1765889351896899,0.6817291198740901
105932,0.06389839697363647,0.05719256017204498,0.5701690064743251,0.6870383275369084,0.48381604799547057,7.589403973509934,0.5542231923898946,0.3579937904693953,0.41632963702510273,0.4503311258278146,36.66225165562914,151,top,-0.6375378475148322,2.0276260361087006,-1.8820345758942083,-1.2646444101360808,-1.4355452768117174,1.5306603333870805,-1.3467953630523994,-0.34967590546799576,-0.10271285423634197
105936,0.06020894665609793,0.023266513124411838,0.6419005384986711,0.6911954455181585,0.5058572910628,7.082278481012659,0.5962476569437931,0.36599921548185105,0.4223085300387932,0.46835443037974683,46.778481012658226,158,high,-0.7867417238934133,-1.0525486685064154,1.0428735894673589,-1.0823887408984587,0.03759993682800031,0.6325431806373015,0.13553547298932536,0.7743750889834221,0.6558028147102133
105967,0.08058120455932051,0.03936728466705424,0.5732599654409442,0.7197192822988415,0.47675625858144866,7.634146341463414,0.5502596504802387,0.34082730013931706,0.3257032319532319,0.34146341463414637,118.3170731707317,41,low,-0.22350077861765763,0.18907444195639989,-1.1159842510017317,0.04536707831528834,-0.7865948945161315,0.6269676261571624,-0.8483396424451785,0.07134441956892341,-1.6824738375727288
105992,0.11265675603900126,0.038138313617778065,0.6036794626387831,0.7454922788754241,0.5444622233254431,6.326086956521739,0.6785204694295603,0.3311448895977641,0.42346373536704013,0.4782608695652174,85.41304347826087,46,mid,0.9171104216905543,0.1511622988270029,-0.4335340429719072,0.8324927942405778,1.7590192878029751,-0.6046686705678643,2.2192561349100246,-0.989845625959879,0.7669717138150046
106000,0.029114261855442157,0.03973836514497091,0.6266153110241687,0.6368114665506036,0.47321865917500017,8.03370786516854,0.5094343311584903,0.36451780875471923,0.39167038843509433,0.3258426966292135,75.30337078651685,89,mid,-1.571921309595234,0.2601958048692984,0.314041730973251,-2.1346311450941666,-1.356955842786828,1.513077835067711,-1.7749822348118154,0.8932928024698367,-0.355279885094472
106005,0.05928617075056231,0.03755225354034355,0.606936734943268,0.6636056182937328,0.45094369401934153,8.608695652173912,0.5547603939270606,0.36088861345692175,0.4305500658761528,0.34782608695652173,87.8913043478261,46,mid,-0.6729914970807638,0.11122596933503208,-0.32736583750334336,-1.4031168384694106,-2.3311945447307587,2.226162554602275,-0.7042670306570852,0.6885076862078521,1.0171072456693726
106043,0.02679080901360766,0.03830315795730499,0.634944973435064,0.6714668200335905,0.5029851823985101,7.72316384180791,0.5640858292647354,0.3869380798167619,0.4234483924433803,0.4971751412429379,26.593220338983052,177,top,-1.5668454835751717,0.36074615284189665,0.08546743879196628,-1.655507696216987,-0.7685071552919722,1.6519888339691207,-1.0774756861096226,0.8772835064065571,0.10106211625556141
106045,0.07592820044503237,0.041076174949410064,0.5883296128135009,0.6944290882013668,0.48094094869410703,7.2784810126582276,0.5154092054305638,0.3272988394904318,0.4036788806431663,0.35443037974683544,96.21518987341773,79,low,-0.3184741916407656,0.3615287540766531,-0.7030980913718995,-0.5179854143819196,-0.6337809976233519,0.3361372260148512,-1.5927283025175027,-0.4856954212659077,0.062045376226050115
106058,0.08010299866973702,0.04829375061282532,0.6125661667398278,0.7230961893685453,0.4956278615057352,7.229508196721311,0.633501432653975,0.34841999145643615,0.45278607987586317,0.36065573770491804,117.91803278688525,61,low,-0.23326153625851856,1.0898973679435715,-0.03905218333519403,0.12058947510639796,-0.09745349913538649,0.2960917605125601,0.9296645869417793,0.3839765565552207,1.160701867535791
106065,0.07119903750634597,0.040304099437530765,0.6292570857920534,0.6878894463283765,0.5030433146261866,6.811320754716981,0.5680457906873001,0.2941049643329467,0.31148289618877856,0.18867924528301888,53.83018867924528,53,high,-0.5373230882618759,0.1587126166176679,0.5908722799798755,-1.1707450210799795,-0.06933257900375113,0.3449187362712858,-0.5892252167856142,-2.623436544124676,-2.8037478730224255
106078,0.09442788477442811,0.04277226112329115,0.6471474998422547,0.7179629653565341,0.4856571771007827,6.488888888888889,0.5798005315246695,0.34764319764206086,0.39101987733470184,0.4444444444444444,123.46666666666667,90,low,0.059126626552712384,0.5326909272327356,0.9084254494555299,0.006244186509804024,-0.46155671767477063,-0.30951860464059183,-0.21736070296030552,0.35199175695743745,-0.22116963859189423
106121,0.0541589859521543,0.032861259047695025,0.6035364311723108,0.6789718304001036,0.48803373752303236,7.256198347107438,0.5524069522407118,0.34943277624580615,0.4356910367959301,0.38016528925619836,95.63636363636364,121,low,-0.7628100547602515,-0.4674874124867032,-0.28645364859671524,-0.8623040336476588,-0.37477097021247885,0.31791651116433794,-0.8024743148153267,0.4256783800303913,0.778241040153013
106148,0.03960914836301065,0.03902212008245264,0.6048412664385804,0.6717904198845915,0.5008976965053625,7.185185185185185,0.5358992284645879,0.35480855078716755,0.4460860136418896,0.35802469135802467,77.8395061728395,81,mid,-1.2592408493232947,0.21138818272424145,-0.3956659702408687,-1.1796613800545506,-0.14635958769282106,0.4607623408101037,-1.1498150309733846,0.34542713017897,1.5655000354562634
106210,0.13676070528507944,0.05627095290706591,0.6444686794525557,0.7586162381356878,0.49735529806715295,6.042857142857143,0.6498321123321124,0.3169450720813678,0.39434440786899805,0.44285714285714284,108.32857142857142,70,low,0.9231904330826326,1.894924436387582,0.8350297132649714,0.9118174086118288,-0.03437205093285302,-0.674242351007333,1.2784800108582213,-0.912015983469792,-0.14679119491901557
106214,0.1146671705720731,0.05054369791052371,0.5600644742754443,0.7492581412063485,0.4895055845964967,6.416666666666667,0.5485604069843201,0.3474312477431214,0.3865459184309452,0.3125,92.16666666666667,48,mid,0.9770079099659126,0.9965116643021937,-1.8551299714708065,0.9353056094496588,-0.644615645151749,-0.49233409814047757,-0.8507262613881564,-0.07085299188879232,-0.5361650453775336
106218,0.06629078349701933,0.02038307175118134,0.6108731799012121,0.7194074485563344,0.51205850685498,6.166666666666667,0.5936628158362306,0.3544969934967892,0.4185461270201108,0.47530864197530864,76.22222222222223,162,mid,-0.46429886033720447,-1.058746406263511,-0.19906053845442367,0.12034386162186284,0.3417800485162846,-0.8023775180400644,0.2147056767070667,0.32784684289844795,0.5933884216260725
106233,0.08515177351336538,0.03280539282264074,0.6219317597680626,0.7441043788121188,0.5354522363525663,6.243589743589744,0.6325105688753779,0.35636019244180184,0.4087644309583085,0.6346153846153846,36.02564102564103,156,top,-0.10527676032935276,-0.12439964487669923,-0.3097952691022335,0.16778108369215208,0.3612654377448798,0.3099233167025304,0.7910032004892861,-0.41892474592563284,-0.31926751196036945
